"user_id","email","'password'","first_name","last_name","middle_name","is_staft","country","city","adress","phone_number","carts_id","users_user_id","subtotal","total","'timestamp'","order_id","carts_cart_id","order_status_order_status_id","shipping_total","total-2","created_at","updated_at","order_status_id","status_name","carts_cart_id-2","products_product_id","product_id","product_title","product_description","in_stock","price","slug","category_id","category_id-2","category_title","category_description"
667,"email667@gmail.com","42457407606","first_name 667","last_name 667","middle_name 667",0,"country 667","city 667","address 667",NULL,667,667,296.88,296.88,"2021-03-13 07:53:44",667,667,1,60,296.88,"2020-05-27 00:00:00","2017-03-12 00:00:00",1,"Accepted",667,246,246,"Product 246","Product description 246",14,128.79,"Product-246",8,8,"Category 8","Category 8 description."
942,"email942@gmail.com","1936172337","first_name 942","last_name 942","middle_name 942",0,"country 942","city 942","address 942",NULL,942,942,345.82,345.82,"2021-03-13 07:53:44",942,942,3,60,345.82,"2020-04-28 00:00:00","2017-09-09 00:00:00",3,"Paid",942,251,251,"Product 251","Product description 251",37,93.45,"Product-251",1,1,"Category 1","Category 1 description."
597,"email597@gmail.com","23872975105","first_name 597","last_name 597","middle_name 597",1,"country 597","city 597","address 597",NULL,597,597,480.56,480.56,"2021-03-13 07:53:44",597,597,2,60,480.56,"2020-05-07 00:00:00","2019-05-03 00:00:00",2,"In progress",597,255,255,"Product 255","Product description 255",39,50.07,"Product-255",7,7,"Category 7","Category 7 description."
417,"email417@gmail.com","127835369378","first_name 417","last_name 417","middle_name 417",1,"country 417","city 417","address 417",NULL,417,417,463.55,463.55,"2021-03-13 07:53:44",417,417,4,60,463.55,"2020-04-23 00:00:00","2019-05-15 00:00:00",4,"Finished",417,256,256,"Product 256","Product description 256",13,151.08,"Product-256",15,15,"Category 15","Category 15 description."
341,"email341@gmail.com","73994406272","first_name 341","last_name 341","middle_name 341",0,"country 341","city 341","address 341",NULL,341,341,1153.24,1153.24,"2021-03-13 07:53:44",341,341,2,60,1153.24,"2020-01-31 00:00:00","2017-10-26 00:00:00",2,"In progress",341,259,259,"Product 259","Product description 259",20,88.44,"Product-259",7,7,"Category 7","Category 7 description."
78,"email78@gmail.com","26807511161","first_name 78","last_name 78","middle_name 78",0,"country 78","city 78","address 78",NULL,78,78,817.95,817.95,"2021-03-13 07:53:43",78,78,4,60,817.95,"2020-01-25 00:00:00","2020-04-02 00:00:00",4,"Finished",78,272,272,"Product 272","Product description 272",28,109.03,"Product-272",18,18,"Category 18","Category 18 description."
390,"email390@gmail.com","16546954324","first_name 390","last_name 390","middle_name 390",0,"country 390","city 390","address 390",NULL,390,390,686.91,686.91,"2021-03-13 07:53:44",390,390,5,60,686.91,"2020-01-04 00:00:00","2018-08-03 00:00:00",5,"Canceled",390,274,274,"Product 274","Product description 274",16,132.03,"Product-274",5,5,"Category 5","Category 5 description."
716,"email716@gmail.com","49084642539","first_name 716","last_name 716","middle_name 716",0,"country 716","city 716","address 716",NULL,716,716,451.21,451.21,"2021-03-13 07:53:44",716,716,1,60,451.21,"2020-04-02 00:00:00","2018-03-28 00:00:00",1,"Accepted",716,276,276,"Product 276","Product description 276",6,63.75,"Product-276",6,6,"Category 6","Category 6 description."
613,"email613@gmail.com","94744436447","first_name 613","last_name 613","middle_name 613",1,"country 613","city 613","address 613",NULL,613,613,389.78,389.78,"2021-03-13 07:53:44",613,613,2,60,389.78,"2020-06-01 00:00:00","2019-12-03 00:00:00",2,"In progress",613,284,284,"Product 284","Product description 284",0,61.88,"Product-284",5,5,"Category 5","Category 5 description."
1140,"email1140@gmail.com","148568999792","first_name 1140","last_name 1140","middle_name 1140",0,"country 1140","city 1140","address 1140",NULL,1140,1140,940.1,940.1,"2021-03-13 07:53:44",1140,1140,3,60,940.1,"2020-06-24 00:00:00","2019-03-07 00:00:00",3,"Paid",1140,293,293,"Product 293","Product description 293",1,129.65,"Product-293",5,5,"Category 5","Category 5 description."
1398,"email1398@gmail.com","118735340292","first_name 1398","last_name 1398","middle_name 1398",0,"country 1398","city 1398","address 1398",NULL,1398,1398,778.94,778.94,"2021-03-13 07:53:44",1398,1398,2,60,778.94,"2020-05-30 00:00:00","2018-10-25 00:00:00",2,"In progress",1398,299,299,"Product 299","Product description 299",37,168,"Product-299",5,5,"Category 5","Category 5 description."
314,"email314@gmail.com","67941716777","first_name 314","last_name 314","middle_name 314",0,"country 314","city 314","address 314",NULL,314,314,224.99,224.99,"2021-03-13 07:53:44",314,314,4,60,224.99,"2020-01-12 00:00:00","2019-03-24 00:00:00",4,"Finished",314,302,302,"Product 302","Product description 302",3,63.11,"Product-302",11,11,"Category 11","Category 11 description."
575,"email575@gmail.com","68466121956","first_name 575","last_name 575","middle_name 575",0,"country 575","city 575","address 575",NULL,575,575,96.9,96.9,"2021-03-13 07:53:44",575,575,3,60,96.9,"2020-04-09 00:00:00","2020-01-25 00:00:00",3,"Paid",575,305,305,"Product 305","Product description 305",49,6.67,"Product-305",14,14,"Category 14","Category 14 description."
400,"email400@gmail.com","60328320508","first_name 400","last_name 400","middle_name 400",0,"country 400","city 400","address 400",NULL,400,400,1010.12,1010.12,"2021-03-13 07:53:44",400,400,1,60,1010.12,"2020-01-22 00:00:00","2019-02-23 00:00:00",1,"Accepted",400,307,307,"Product 307","Product description 307",13,171.07,"Product-307",2,2,"Category 2","Category 2 description."
371,"email371@gmail.com","130043534650","first_name 371","last_name 371","middle_name 371",1,"country 371","city 371","address 371",NULL,371,371,388.47,388.47,"2021-03-13 07:53:44",371,371,2,60,388.47,"2020-05-30 00:00:00","2018-04-22 00:00:00",2,"In progress",371,308,308,"Product 308","Product description 308",20,20.3,"Product-308",15,15,"Category 15","Category 15 description."
1151,"email1151@gmail.com","8585417789","first_name 1151","last_name 1151","middle_name 1151",0,"country 1151","city 1151","address 1151",NULL,1151,1151,708.66,708.66,"2021-03-13 07:53:44",1151,1151,3,60,708.66,"2020-06-08 00:00:00","2017-04-19 00:00:00",3,"Paid",1151,316,316,"Product 316","Product description 316",10,168.6,"Product-316",3,3,"Category 3","Category 3 description."
1302,"email1302@gmail.com","144007878241","first_name 1302","last_name 1302","middle_name 1302",0,"country 1302","city 1302","address 1302",NULL,1302,1302,684.18,684.18,"2021-03-13 07:53:44",1302,1302,3,60,684.18,"2020-03-11 00:00:00","2018-05-31 00:00:00",3,"Paid",1302,324,324,"Product 324","Product description 324",39,31.11,"Product-324",17,17,"Category 17","Category 17 description."
1260,"email1260@gmail.com","87497548320","first_name 1260","last_name 1260","middle_name 1260",0,"country 1260","city 1260","address 1260",NULL,1260,1260,616.03,616.03,"2021-03-13 07:53:44",1260,1260,1,60,616.03,"2020-05-26 00:00:00","2020-06-03 00:00:00",1,"Accepted",1260,331,331,"Product 331","Product description 331",42,132.85,"Product-331",14,14,"Category 14","Category 14 description."
562,"email562@gmail.com","61809530495","first_name 562","last_name 562","middle_name 562",1,"country 562","city 562","address 562",NULL,562,562,792.55,792.55,"2021-03-13 07:53:44",562,562,1,60,792.55,"2020-02-10 00:00:00","2018-07-31 00:00:00",1,"Accepted",562,338,338,"Product 338","Product description 338",20,143.12,"Product-338",8,8,"Category 8","Category 8 description."
659,"email659@gmail.com","35788205437","first_name 659","last_name 659","middle_name 659",0,"country 659","city 659","address 659",NULL,659,659,777.87,777.87,"2021-03-13 07:53:44",659,659,3,60,777.87,"2020-02-28 00:00:00","2018-10-21 00:00:00",3,"Paid",659,342,342,"Product 342","Product description 342",37,57.01,"Product-342",16,16,"Category 16","Category 16 description."
539,"email539@gmail.com","71952515656","first_name 539","last_name 539","middle_name 539",0,"country 539","city 539","address 539",NULL,539,539,922.87,922.87,"2021-03-13 07:53:44",539,539,5,60,922.87,"2020-05-31 00:00:00","2019-12-08 00:00:00",5,"Canceled",539,348,348,"Product 348","Product description 348",30,139.67,"Product-348",18,18,"Category 18","Category 18 description."
662,"email662@gmail.com","54105842418","first_name 662","last_name 662","middle_name 662",1,"country 662","city 662","address 662",NULL,662,662,747.59,747.59,"2021-03-13 07:53:44",662,662,1,60,747.59,"2020-06-07 00:00:00","2020-12-14 00:00:00",1,"Accepted",662,349,349,"Product 349","Product description 349",4,199.38,"Product-349",2,2,"Category 2","Category 2 description."
329,"email329@gmail.com","40246490181","first_name 329","last_name 329","middle_name 329",0,"country 329","city 329","address 329",NULL,329,329,891.61,891.61,"2021-03-13 07:53:44",329,329,3,60,891.61,"2020-06-27 00:00:00","2017-01-23 00:00:00",3,"Paid",329,349,349,"Product 349","Product description 349",4,199.38,"Product-349",2,2,"Category 2","Category 2 description."
1373,"email1373@gmail.com","141122993268","first_name 1373","last_name 1373","middle_name 1373",0,"country 1373","city 1373","address 1373",NULL,1373,1373,904.53,904.53,"2021-03-13 07:53:44",1373,1373,5,60,904.53,"2020-03-11 00:00:00","2020-02-08 00:00:00",5,"Canceled",1373,350,350,"Product 350","Product description 350",39,179.85,"Product-350",7,7,"Category 7","Category 7 description."
832,"email832@gmail.com","137925350808","first_name 832","last_name 832","middle_name 832",0,"country 832","city 832","address 832",NULL,832,832,656.37,656.37,"2021-03-13 07:53:44",832,832,5,60,656.37,"2020-04-09 00:00:00","2017-03-27 00:00:00",5,"Canceled",832,350,350,"Product 350","Product description 350",39,179.85,"Product-350",7,7,"Category 7","Category 7 description."
390,"email390@gmail.com","16546954324","first_name 390","last_name 390","middle_name 390",0,"country 390","city 390","address 390",NULL,390,390,686.91,686.91,"2021-03-13 07:53:44",390,390,5,60,686.91,"2020-01-04 00:00:00","2018-08-03 00:00:00",5,"Canceled",390,351,351,"Product 351","Product description 351",42,200.37,"Product-351",6,6,"Category 6","Category 6 description."
625,"email625@gmail.com","131956893474","first_name 625","last_name 625","middle_name 625",0,"country 625","city 625","address 625",NULL,625,625,315.58,315.58,"2021-03-13 07:53:44",625,625,4,60,315.58,"2020-03-23 00:00:00","2019-09-30 00:00:00",4,"Finished",625,356,356,"Product 356","Product description 356",48,60.61,"Product-356",13,13,"Category 13","Category 13 description."
241,"email241@gmail.com","31018366296","first_name 241","last_name 241","middle_name 241",0,"country 241","city 241","address 241",NULL,241,241,786.52,786.52,"2021-03-13 07:53:44",241,241,4,60,786.52,"2020-06-12 00:00:00","2020-06-02 00:00:00",4,"Finished",241,364,364,"Product 364","Product description 364",31,113.23,"Product-364",16,16,"Category 16","Category 16 description."
164,"email164@gmail.com","143135387928","first_name 164","last_name 164","middle_name 164",0,"country 164","city 164","address 164",NULL,164,164,917.07,917.07,"2021-03-13 07:53:43",164,164,5,60,917.07,"2020-01-11 00:00:00","2017-12-21 00:00:00",5,"Canceled",164,365,365,"Product 365","Product description 365",16,16.72,"Product-365",13,13,"Category 13","Category 13 description."
